ZIP CODE,Geography,Respite Reimbursement Rate ($/hr)
"=""94013""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94014""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94015""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94016""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94017""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94018""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94019""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94020""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94021""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94022""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94023""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94024""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94025""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94026""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94027""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94028""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94029""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94030""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94031""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94035""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94037""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94038""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94039""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94040""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94041""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94042""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94043""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94044""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94045""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94059""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94060""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94061""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94062""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94063""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94064""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94065""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94066""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94067""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94070""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94071""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94074""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94080""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94083""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94085""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94086""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94087""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94088""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94089""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94090""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94096""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94098""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94099""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94101""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94102""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94103""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94104""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94105""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94106""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94107""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94108""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94109""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94110""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94111""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94112""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94114""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94115""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94116""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94117""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94118""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94119""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94120""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94121""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94122""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94123""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94124""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94125""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94126""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94127""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94128""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94129""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94130""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94131""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94132""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94133""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94134""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94135""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94136""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94137""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94138""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94139""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94140""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94141""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94142""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94143""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94144""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94145""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94146""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94147""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94150""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94151""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94152""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94153""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94154""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94155""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94156""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94157""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94158""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94159""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94160""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94161""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94162""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94163""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94164""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94165""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94166""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94167""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94168""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94169""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94170""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94171""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94172""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94175""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94177""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94188""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94199""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94203""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94204""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94205""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94206""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94207""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94208""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94209""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94211""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94229""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94230""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94232""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94234""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94235""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94236""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94237""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94239""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94240""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94243""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94244""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94245""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94246""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94247""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94248""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94249""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94250""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94252""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94253""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94254""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94256""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94257""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94258""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94259""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94261""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94262""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94263""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94267""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94268""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94269""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94271""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94273""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94274""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94277""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94278""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94279""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94280""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94282""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94283""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94284""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94285""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94286""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94287""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94288""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94289""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94290""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94291""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94293""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94294""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94295""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94296""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94297""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94298""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94299""",SACRAMENTO-ROSEVILLE-FOLSOM,36.28
"=""94301""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94302""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94303""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94304""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94305""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94306""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94307""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94308""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94309""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94310""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.68
"=""94401""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94402""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94403""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94404""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94405""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94406""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94407""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94408""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94409""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94497""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94501""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94502""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94503""",NAPA,39.08
"=""94505""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94506""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94507""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94508""",NAPA,39.08
"=""94509""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94510""",VALLEJO,39.05
"=""94511""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94512""",VALLEJO,39.05
"=""94513""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94514""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94515""",NAPA,39.08
"=""94516""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94517""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94518""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94519""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
"=""94520""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.97
