ZIP CODE,Geography,Respite Reimbursement Rate ($/hr)
"=""32621""",REST OF FLORIDA,33.55
"=""32622""",REST OF FLORIDA,33.55
"=""32625""",REST OF FLORIDA,33.55
"=""32626""",REST OF FLORIDA,33.55
"=""32627""",REST OF FLORIDA,33.55
"=""32628""",REST OF FLORIDA,33.55
"=""32631""",REST OF FLORIDA,33.55
"=""32633""",REST OF FLORIDA,33.55
"=""32634""",REST OF FLORIDA,33.55
"=""32635""",REST OF FLORIDA,33.55
"=""32639""",REST OF FLORIDA,33.55
"=""32640""",REST OF FLORIDA,33.55
"=""32641""",REST OF FLORIDA,33.55
"=""32643""",REST OF FLORIDA,33.55
"=""32644""",REST OF FLORIDA,33.55
"=""32648""",REST OF FLORIDA,33.55
"=""32653""",REST OF FLORIDA,33.55
"=""32654""",REST OF FLORIDA,33.55
"=""32655""",REST OF FLORIDA,33.55
"=""32656""",REST OF FLORIDA,33.55
"=""32658""",REST OF FLORIDA,33.55
"=""32662""",REST OF FLORIDA,33.55
"=""32663""",REST OF FLORIDA,33.55
"=""32664""",REST OF FLORIDA,33.55
"=""32666""",REST OF FLORIDA,33.55
"=""32667""",REST OF FLORIDA,33.55
"=""32668""",REST OF FLORIDA,33.55
"=""32669""",REST OF FLORIDA,33.55
"=""32680""",REST OF FLORIDA,33.55
"=""32681""",REST OF FLORIDA,33.55
"=""32683""",REST OF FLORIDA,33.55
"=""32686""",REST OF FLORIDA,33.55
"=""32692""",REST OF FLORIDA,33.55
"=""32693""",REST OF FLORIDA,33.55
"=""32694""",REST OF FLORIDA,33.55
"=""32696""",REST OF FLORIDA,33.55
"=""32697""",REST OF FLORIDA,33.55
"=""32701""",REST OF FLORIDA,33.55
"=""32702""",REST OF FLORIDA,33.55
"=""32703""",REST OF FLORIDA,33.55
"=""32704""",REST OF FLORIDA,33.55
"=""32706""",REST OF FLORIDA,33.55
"=""32707""",REST OF FLORIDA,33.55
"=""32708""",REST OF FLORIDA,33.55
"=""32709""",REST OF FLORIDA,33.55
"=""32710""",REST OF FLORIDA,33.55
"=""32712""",REST OF FLORIDA,33.55
"=""32713""",REST OF FLORIDA,33.55
"=""32714""",REST OF FLORIDA,33.55
"=""32715""",REST OF FLORIDA,33.55
"=""32716""",REST OF FLORIDA,33.55
"=""32718""",REST OF FLORIDA,33.55
"=""32719""",REST OF FLORIDA,33.55
"=""32720""",REST OF FLORIDA,33.55
"=""32721""",REST OF FLORIDA,33.55
"=""32722""",REST OF FLORIDA,33.55
"=""32723""",REST OF FLORIDA,33.55
"=""32724""",REST OF FLORIDA,33.55
"=""32725""",REST OF FLORIDA,33.55
"=""32726""",REST OF FLORIDA,33.55
"=""32727""",REST OF FLORIDA,33.55
"=""32728""",REST OF FLORIDA,33.55
"=""32730""",REST OF FLORIDA,33.55
"=""32732""",REST OF FLORIDA,33.55
"=""32733""",REST OF FLORIDA,33.55
"=""32735""",REST OF FLORIDA,33.55
"=""32736""",REST OF FLORIDA,33.55
"=""32738""",REST OF FLORIDA,33.55
"=""32739""",REST OF FLORIDA,33.55
"=""32744""",REST OF FLORIDA,33.55
"=""32745""",REST OF FLORIDA,33.55
"=""32746""",REST OF FLORIDA,33.55
"=""32747""",REST OF FLORIDA,33.55
"=""32750""",REST OF FLORIDA,33.55
"=""32751""",REST OF FLORIDA,33.55
"=""32752""",REST OF FLORIDA,33.55
"=""32753""",REST OF FLORIDA,33.55
"=""32754""",REST OF FLORIDA,33.55
"=""32756""",REST OF FLORIDA,33.55
"=""32757""",REST OF FLORIDA,33.55
"=""32759""",REST OF FLORIDA,33.55
"=""32762""",REST OF FLORIDA,33.55
"=""32763""",REST OF FLORIDA,33.55
"=""32764""",REST OF FLORIDA,33.55
"=""32765""",REST OF FLORIDA,33.55
"=""32766""",REST OF FLORIDA,33.55
"=""32767""",REST OF FLORIDA,33.55
"=""32768""",REST OF FLORIDA,33.55
"=""32771""",REST OF FLORIDA,33.55
"=""32772""",REST OF FLORIDA,33.55
"=""32773""",REST OF FLORIDA,33.55
"=""32774""",REST OF FLORIDA,33.55
"=""32775""",REST OF FLORIDA,33.55
"=""32776""",REST OF FLORIDA,33.55
"=""32777""",REST OF FLORIDA,33.55
"=""32778""",REST OF FLORIDA,33.55
"=""32779""",REST OF FLORIDA,33.55
"=""32780""",REST OF FLORIDA,33.55
"=""32781""",REST OF FLORIDA,33.55
"=""32782""",REST OF FLORIDA,33.55
"=""32783""",REST OF FLORIDA,33.55
"=""32784""",REST OF FLORIDA,33.55
"=""32789""",REST OF FLORIDA,33.55
"=""32790""",REST OF FLORIDA,33.55
"=""32791""",REST OF FLORIDA,33.55
"=""32792""",REST OF FLORIDA,33.55
"=""32793""",REST OF FLORIDA,33.55
"=""32794""",REST OF FLORIDA,33.55
"=""32795""",REST OF FLORIDA,33.55
"=""32796""",REST OF FLORIDA,33.55
"=""32798""",REST OF FLORIDA,33.55
"=""32799""",REST OF FLORIDA,33.55
"=""32801""",REST OF FLORIDA,33.55
"=""32802""",REST OF FLORIDA,33.55
"=""32803""",REST OF FLORIDA,33.55
"=""32804""",REST OF FLORIDA,33.55
"=""32805""",REST OF FLORIDA,33.55
"=""32806""",REST OF FLORIDA,33.55
"=""32807""",REST OF FLORIDA,33.55
"=""32808""",REST OF FLORIDA,33.55
"=""32809""",REST OF FLORIDA,33.55
"=""32810""",REST OF FLORIDA,33.55
"=""32811""",REST OF FLORIDA,33.55
"=""32812""",REST OF FLORIDA,33.55
"=""32813""",REST OF FLORIDA,33.55
"=""32814""",REST OF FLORIDA,33.55
"=""32815""",REST OF FLORIDA,33.55
"=""32816""",REST OF FLORIDA,33.55
"=""32817""",REST OF FLORIDA,33.55
"=""32818""",REST OF FLORIDA,33.55
"=""32819""",REST OF FLORIDA,33.55
"=""32820""",REST OF FLORIDA,33.55
"=""32821""",REST OF FLORIDA,33.55
"=""32822""",REST OF FLORIDA,33.55
"=""32824""",REST OF FLORIDA,33.55
"=""32825""",REST OF FLORIDA,33.55
"=""32826""",REST OF FLORIDA,33.55
"=""32827""",REST OF FLORIDA,33.55
"=""32828""",REST OF FLORIDA,33.55
"=""32829""",REST OF FLORIDA,33.55
"=""32830""",REST OF FLORIDA,33.55
"=""32831""",REST OF FLORIDA,33.55
"=""32832""",REST OF FLORIDA,33.55
"=""32833""",REST OF FLORIDA,33.55
"=""32834""",REST OF FLORIDA,33.55
"=""32835""",REST OF FLORIDA,33.55
"=""32836""",REST OF FLORIDA,33.55
"=""32837""",REST OF FLORIDA,33.55
"=""32839""",REST OF FLORIDA,33.55
"=""32853""",REST OF FLORIDA,33.55
"=""32854""",REST OF FLORIDA,33.55
"=""32855""",REST OF FLORIDA,33.55
"=""32856""",REST OF FLORIDA,33.55
"=""32857""",REST OF FLORIDA,33.55
"=""32858""",REST OF FLORIDA,33.55
"=""32859""",REST OF FLORIDA,33.55
"=""32860""",REST OF FLORIDA,33.55
"=""32861""",REST OF FLORIDA,33.55
"=""32862""",REST OF FLORIDA,33.55
"=""32867""",REST OF FLORIDA,33.55
"=""32868""",REST OF FLORIDA,33.55
"=""32869""",REST OF FLORIDA,33.55
"=""32872""",REST OF FLORIDA,33.55
"=""32877""",REST OF FLORIDA,33.55
"=""32878""",REST OF FLORIDA,33.55
"=""32885""",REST OF FLORIDA,33.55
"=""32886""",REST OF FLORIDA,33.55
"=""32887""",REST OF FLORIDA,33.55
"=""32889""",REST OF FLORIDA,33.55
"=""32890""",REST OF FLORIDA,33.55
"=""32891""",REST OF FLORIDA,33.55
"=""32893""",REST OF FLORIDA,33.55
"=""32896""",REST OF FLORIDA,33.55
"=""32897""",REST OF FLORIDA,33.55
"=""32898""",REST OF FLORIDA,33.55
"=""32899""",REST OF FLORIDA,33.55
"=""32901""",REST OF FLORIDA,33.55
"=""32902""",REST OF FLORIDA,33.55
"=""32903""",REST OF FLORIDA,33.55
"=""32904""",REST OF FLORIDA,33.55
"=""32905""",REST OF FLORIDA,33.55
"=""32906""",REST OF FLORIDA,33.55
"=""32907""",REST OF FLORIDA,33.55
"=""32908""",REST OF FLORIDA,33.55
"=""32909""",REST OF FLORIDA,33.55
"=""32910""",REST OF FLORIDA,33.55
"=""32911""",REST OF FLORIDA,33.55
"=""32912""",REST OF FLORIDA,33.55
"=""32919""",REST OF FLORIDA,33.55
"=""32920""",REST OF FLORIDA,33.55
"=""32922""",REST OF FLORIDA,33.55
"=""32923""",REST OF FLORIDA,33.55
"=""32924""",REST OF FLORIDA,33.55
"=""32925""",REST OF FLORIDA,33.55
"=""32926""",REST OF FLORIDA,33.55
"=""32927""",REST OF FLORIDA,33.55
"=""32931""",REST OF FLORIDA,33.55
"=""32932""",REST OF FLORIDA,33.55
"=""32934""",REST OF FLORIDA,33.55
"=""32935""",REST OF FLORIDA,33.55
"=""32936""",REST OF FLORIDA,33.55
"=""32937""",REST OF FLORIDA,33.55
"=""32940""",REST OF FLORIDA,33.55
"=""32941""",REST OF FLORIDA,33.55
"=""32948""",FORT LAUDERDALE,34.93
"=""32949""",REST OF FLORIDA,33.55
"=""32950""",REST OF FLORIDA,33.55
"=""32951""",REST OF FLORIDA,33.55
"=""32952""",REST OF FLORIDA,33.55
"=""32953""",REST OF FLORIDA,33.55
"=""32954""",REST OF FLORIDA,33.55
"=""32955""",REST OF FLORIDA,33.55
"=""32956""",REST OF FLORIDA,33.55
"=""32957""",FORT LAUDERDALE,34.93
"=""32958""",FORT LAUDERDALE,34.93
"=""32959""",REST OF FLORIDA,33.55
"=""32960""",FORT LAUDERDALE,34.93
"=""32961""",FORT LAUDERDALE,34.93
"=""32962""",FORT LAUDERDALE,34.93
"=""32963""",FORT LAUDERDALE,34.93
"=""32964""",FORT LAUDERDALE,34.93
"=""32965""",FORT LAUDERDALE,34.93
"=""32966""",FORT LAUDERDALE,34.93
"=""32967""",FORT LAUDERDALE,34.93
"=""32968""",FORT LAUDERDALE,34.93
"=""32969""",FORT LAUDERDALE,34.93
"=""32970""",FORT LAUDERDALE,34.93
"=""32971""",FORT LAUDERDALE,34.93
"=""32976""",REST OF FLORIDA,33.55
"=""32978""",FORT LAUDERDALE,34.93
"=""33001""",MIAMI,36.38
"=""33002""",MIAMI,36.38
"=""33004""",FORT LAUDERDALE,34.93
"=""33008""",FORT LAUDERDALE,34.93
"=""33009""",FORT LAUDERDALE,34.93
"=""33010""",MIAMI,36.38
"=""33011""",MIAMI,36.38
"=""33012""",MIAMI,36.38
"=""33013""",MIAMI,36.38
"=""33014""",MIAMI,36.38
"=""33015""",MIAMI,36.38
"=""33016""",MIAMI,36.38
"=""33017""",MIAMI,36.38
"=""33018""",MIAMI,36.38
"=""33019""",FORT LAUDERDALE,34.93
"=""33020""",FORT LAUDERDALE,34.93
"=""33021""",FORT LAUDERDALE,34.93
"=""33022""",FORT LAUDERDALE,34.93
"=""33023""",FORT LAUDERDALE,34.93
"=""33024""",FORT LAUDERDALE,34.93
"=""33025""",FORT LAUDERDALE,34.93
"=""33026""",FORT LAUDERDALE,34.93
"=""33027""",FORT LAUDERDALE,34.93
"=""33028""",FORT LAUDERDALE,34.93
"=""33029""",FORT LAUDERDALE,34.93
"=""33030""",MIAMI,36.38
"=""33031""",MIAMI,36.38
"=""33032""",MIAMI,36.38
"=""33033""",MIAMI,36.38
"=""33034""",MIAMI,36.38
"=""33035""",MIAMI,36.38
"=""33036""",MIAMI,36.38
"=""33037""",MIAMI,36.38
"=""33039""",MIAMI,36.38
"=""33040""",MIAMI,36.38
"=""33041""",MIAMI,36.38
"=""33042""",MIAMI,36.38
"=""33043""",MIAMI,36.38
"=""33044""",MIAMI,36.38
"=""33045""",MIAMI,36.38
"=""33050""",MIAMI,36.38
"=""33051""",MIAMI,36.38
"=""33052""",MIAMI,36.38
"=""33054""",MIAMI,36.38
"=""33055""",MIAMI,36.38
"=""33056""",MIAMI,36.38
"=""33060""",FORT LAUDERDALE,34.93
"=""33061""",FORT LAUDERDALE,34.93
"=""33062""",FORT LAUDERDALE,34.93
"=""33063""",FORT LAUDERDALE,34.93
"=""33064""",FORT LAUDERDALE,34.93
"=""33065""",FORT LAUDERDALE,34.93
"=""33066""",FORT LAUDERDALE,34.93
"=""33067""",FORT LAUDERDALE,34.93
"=""33068""",FORT LAUDERDALE,34.93
"=""33069""",FORT LAUDERDALE,34.93
"=""33070""",MIAMI,36.38
"=""33071""",FORT LAUDERDALE,34.93
"=""33072""",FORT LAUDERDALE,34.93
"=""33073""",FORT LAUDERDALE,34.93
"=""33074""",FORT LAUDERDALE,34.93
"=""33075""",FORT LAUDERDALE,34.93
"=""33076""",FORT LAUDERDALE,34.93
"=""33077""",FORT LAUDERDALE,34.93
"=""33081""",FORT LAUDERDALE,34.93
"=""33082""",FORT LAUDERDALE,34.93
"=""33083""",FORT LAUDERDALE,34.93
"=""33084""",FORT LAUDERDALE,34.93
"=""33090""",MIAMI,36.38
"=""33092""",MIAMI,36.38
"=""33093""",FORT LAUDERDALE,34.93
"=""33097""",FORT LAUDERDALE,34.93
"=""33101""",MIAMI,36.38
"=""33102""",MIAMI,36.38
"=""33106""",MIAMI,36.38
"=""33107""",MIAMI,36.38
"=""33109""",MIAMI,36.38
"=""33110""",MIAMI,36.38
"=""33111""",MIAMI,36.38
"=""33112""",MIAMI,36.38
"=""33114""",MIAMI,36.38
"=""33116""",MIAMI,36.38
"=""33119""",MIAMI,36.38
"=""33121""",MIAMI,36.38
"=""33122""",MIAMI,36.38
"=""33124""",MIAMI,36.38
"=""33125""",MIAMI,36.38
"=""33126""",MIAMI,36.38
"=""33127""",MIAMI,36.38
"=""33128""",MIAMI,36.38
"=""33129""",MIAMI,36.38
"=""33130""",MIAMI,36.38
"=""33131""",MIAMI,36.38
"=""33132""",MIAMI,36.38
"=""33133""",MIAMI,36.38
"=""33134""",MIAMI,36.38
"=""33135""",MIAMI,36.38
"=""33136""",MIAMI,36.38
"=""33137""",MIAMI,36.38
"=""33138""",MIAMI,36.38
"=""33139""",MIAMI,36.38
"=""33140""",MIAMI,36.38
"=""33141""",MIAMI,36.38
"=""33142""",MIAMI,36.38
"=""33143""",MIAMI,36.38
"=""33144""",MIAMI,36.38
"=""33145""",MIAMI,36.38
"=""33146""",MIAMI,36.38
"=""33147""",MIAMI,36.38
"=""33148""",MIAMI,36.38
"=""33149""",MIAMI,36.38
"=""33150""",MIAMI,36.38
"=""33151""",MIAMI,36.38
"=""33152""",MIAMI,36.38
"=""33153""",MIAMI,36.38
"=""33154""",MIAMI,36.38
"=""33155""",MIAMI,36.38
"=""33156""",MIAMI,36.38
"=""33157""",MIAMI,36.38
"=""33158""",MIAMI,36.38
"=""33159""",MIAMI,36.38
"=""33160""",MIAMI,36.38
"=""33161""",MIAMI,36.38
"=""33162""",MIAMI,36.38
"=""33163""",MIAMI,36.38
"=""33164""",MIAMI,36.38
"=""33165""",MIAMI,36.38
"=""33166""",MIAMI,36.38
"=""33167""",MIAMI,36.38
"=""33168""",MIAMI,36.38
"=""33169""",MIAMI,36.38
"=""33170""",MIAMI,36.38
"=""33172""",MIAMI,36.38
"=""33173""",MIAMI,36.38
"=""33174""",MIAMI,36.38
"=""33175""",MIAMI,36.38
"=""33176""",MIAMI,36.38
"=""33177""",MIAMI,36.38
"=""33178""",MIAMI,36.38
"=""33179""",MIAMI,36.38
"=""33180""",MIAMI,36.38
"=""33181""",MIAMI,36.38
"=""33182""",MIAMI,36.38
"=""33183""",MIAMI,36.38
"=""33184""",MIAMI,36.38
"=""33185""",MIAMI,36.38
"=""33186""",MIAMI,36.38
"=""33187""",MIAMI,36.38
"=""33188""",MIAMI,36.38
"=""33189""",MIAMI,36.38
"=""33190""",MIAMI,36.38
"=""33191""",MIAMI,36.38
"=""33192""",MIAMI,36.38
"=""33193""",MIAMI,36.38
"=""33194""",MIAMI,36.38
"=""33195""",MIAMI,36.38
"=""33196""",MIAMI,36.38
"=""33197""",MIAMI,36.38
"=""33198""",MIAMI,36.38
"=""33199""",MIAMI,36.38
"=""33206""",MIAMI,36.38
"=""33222""",MIAMI,36.38
"=""33231""",MIAMI,36.38
"=""33233""",MIAMI,36.38
"=""33234""",MIAMI,36.38
"=""33238""",MIAMI,36.38
"=""33239""",MIAMI,36.38
"=""33242""",MIAMI,36.38
"=""33243""",MIAMI,36.38
"=""33245""",MIAMI,36.38
"=""33247""",MIAMI,36.38
"=""33255""",MIAMI,36.38
"=""33256""",MIAMI,36.38
"=""33257""",MIAMI,36.38
"=""33261""",MIAMI,36.38
"=""33265""",MIAMI,36.38
"=""33266""",MIAMI,36.38
"=""33269""",MIAMI,36.38
"=""33280""",MIAMI,36.38
"=""33283""",MIAMI,36.38
"=""33296""",MIAMI,36.38
"=""33299""",MIAMI,36.38
"=""33301""",FORT LAUDERDALE,34.93
"=""33302""",FORT LAUDERDALE,34.93
"=""33303""",FORT LAUDERDALE,34.93
"=""33304""",FORT LAUDERDALE,34.93
"=""33305""",FORT LAUDERDALE,34.93
"=""33306""",FORT LAUDERDALE,34.93
"=""33307""",FORT LAUDERDALE,34.93
"=""33308""",FORT LAUDERDALE,34.93
"=""33309""",FORT LAUDERDALE,34.93
"=""33310""",FORT LAUDERDALE,34.93
"=""33311""",FORT LAUDERDALE,34.93
"=""33312""",FORT LAUDERDALE,34.93
"=""33313""",FORT LAUDERDALE,34.93
"=""33314""",FORT LAUDERDALE,34.93
"=""33315""",FORT LAUDERDALE,34.93
"=""33316""",FORT LAUDERDALE,34.93
"=""33317""",FORT LAUDERDALE,34.93
"=""33318""",FORT LAUDERDALE,34.93
"=""33319""",FORT LAUDERDALE,34.93
"=""33320""",FORT LAUDERDALE,34.93
"=""33321""",FORT LAUDERDALE,34.93
"=""33322""",FORT LAUDERDALE,34.93
"=""33323""",FORT LAUDERDALE,34.93
"=""33324""",FORT LAUDERDALE,34.93
"=""33325""",FORT LAUDERDALE,34.93
"=""33326""",FORT LAUDERDALE,34.93
"=""33327""",FORT LAUDERDALE,34.93
"=""33328""",FORT LAUDERDALE,34.93
"=""33329""",FORT LAUDERDALE,34.93
"=""33330""",FORT LAUDERDALE,34.93
"=""33331""",FORT LAUDERDALE,34.93
"=""33332""",FORT LAUDERDALE,34.93
"=""33334""",FORT LAUDERDALE,34.93
"=""33335""",FORT LAUDERDALE,34.93
"=""33336""",FORT LAUDERDALE,34.93
"=""33337""",FORT LAUDERDALE,34.93
"=""33338""",FORT LAUDERDALE,34.93
"=""33339""",FORT LAUDERDALE,34.93
"=""33340""",FORT LAUDERDALE,34.93
"=""33345""",FORT LAUDERDALE,34.93
"=""33346""",FORT LAUDERDALE,34.93
"=""33348""",FORT LAUDERDALE,34.93
"=""33349""",FORT LAUDERDALE,34.93
"=""33351""",FORT LAUDERDALE,34.93
"=""33355""",FORT LAUDERDALE,34.93
"=""33359""",FORT LAUDERDALE,34.93
"=""33388""",FORT LAUDERDALE,34.93
"=""33394""",FORT LAUDERDALE,34.93
"=""33400""",FORT LAUDERDALE,34.93
"=""33401""",FORT LAUDERDALE,34.93
"=""33402""",FORT LAUDERDALE,34.93
"=""33403""",FORT LAUDERDALE,34.93
"=""33404""",FORT LAUDERDALE,34.93
"=""33405""",FORT LAUDERDALE,34.93
"=""33406""",FORT LAUDERDALE,34.93
"=""33407""",FORT LAUDERDALE,34.93
"=""33408""",FORT LAUDERDALE,34.93
"=""33409""",FORT LAUDERDALE,34.93
"=""33410""",FORT LAUDERDALE,34.93
"=""33411""",FORT LAUDERDALE,34.93
"=""33412""",FORT LAUDERDALE,34.93
"=""33413""",FORT LAUDERDALE,34.93
"=""33414""",FORT LAUDERDALE,34.93
"=""33415""",FORT LAUDERDALE,34.93
"=""33416""",FORT LAUDERDALE,34.93
"=""33417""",FORT LAUDERDALE,34.93
"=""33418""",FORT LAUDERDALE,34.93
"=""33419""",FORT LAUDERDALE,34.93
"=""33420""",FORT LAUDERDALE,34.93
"=""33421""",FORT LAUDERDALE,34.93
"=""33422""",FORT LAUDERDALE,34.93
"=""33424""",FORT LAUDERDALE,34.93
"=""33425""",FORT LAUDERDALE,34.93
"=""33426""",FORT LAUDERDALE,34.93
"=""33427""",FORT LAUDERDALE,34.93
"=""33428""",FORT LAUDERDALE,34.93
"=""33429""",FORT LAUDERDALE,34.93
"=""33430""",FORT LAUDERDALE,34.93
"=""33431""",FORT LAUDERDALE,34.93
"=""33432""",FORT LAUDERDALE,34.93
"=""33433""",FORT LAUDERDALE,34.93
"=""33434""",FORT LAUDERDALE,34.93
"=""33435""",FORT LAUDERDALE,34.93
"=""33436""",FORT LAUDERDALE,34.93
"=""33437""",FORT LAUDERDALE,34.93
"=""33438""",FORT LAUDERDALE,34.93
"=""33439""",FORT LAUDERDALE,34.93
"=""33440""",REST OF FLORIDA,33.55
"=""33441""",FORT LAUDERDALE,34.93
"=""33442""",FORT LAUDERDALE,34.93
"=""33443""",FORT LAUDERDALE,34.93
"=""33444""",FORT LAUDERDALE,34.93
"=""33445""",FORT LAUDERDALE,34.93
"=""33446""",FORT LAUDERDALE,34.93
"=""33447""",FORT LAUDERDALE,34.93
"=""33448""",FORT LAUDERDALE,34.93
"=""33449""",FORT LAUDERDALE,34.93
"=""33454""",FORT LAUDERDALE,34.93
"=""33455""",FORT LAUDERDALE,34.93
"=""33458""",FORT LAUDERDALE,34.93
"=""33459""",FORT LAUDERDALE,34.93
"=""33460""",FORT LAUDERDALE,34.93
"=""33461""",FORT LAUDERDALE,34.93
"=""33462""",FORT LAUDERDALE,34.93
"=""33463""",FORT LAUDERDALE,34.93
"=""33464""",FORT LAUDERDALE,34.93
"=""33465""",FORT LAUDERDALE,34.93
"=""33466""",FORT LAUDERDALE,34.93
"=""33467""",FORT LAUDERDALE,34.93
"=""33468""",FORT LAUDERDALE,34.93
"=""33469""",FORT LAUDERDALE,34.93
"=""33470""",FORT LAUDERDALE,34.93
"=""33471""",REST OF FLORIDA,33.55
"=""33472""",FORT LAUDERDALE,34.93
"=""33473""",FORT LAUDERDALE,34.93
"=""33474""",FORT LAUDERDALE,34.93
"=""33475""",FORT LAUDERDALE,34.93
"=""33476""",FORT LAUDERDALE,34.93
"=""33477""",FORT LAUDERDALE,34.93
"=""33478""",FORT LAUDERDALE,34.93
"=""33480""",FORT LAUDERDALE,34.93
"=""33481""",FORT LAUDERDALE,34.93
"=""33482""",FORT LAUDERDALE,34.93
"=""33483""",FORT LAUDERDALE,34.93
"=""33484""",FORT LAUDERDALE,34.93
"=""33486""",FORT LAUDERDALE,34.93
"=""33487""",FORT LAUDERDALE,34.93
"=""33488""",FORT LAUDERDALE,34.93
"=""33493""",FORT LAUDERDALE,34.93
"=""33496""",FORT LAUDERDALE,34.93
"=""33497""",FORT LAUDERDALE,34.93
"=""33498""",FORT LAUDERDALE,34.93
"=""33499""",FORT LAUDERDALE,34.93
"=""33503""",REST OF FLORIDA,33.55
"=""33508""",REST OF FLORIDA,33.55
"=""33509""",REST OF FLORIDA,33.55
"=""33510""",REST OF FLORIDA,33.55
"=""33511""",REST OF FLORIDA,33.55
"=""33513""",REST OF FLORIDA,33.55
"=""33514""",REST OF FLORIDA,33.55
"=""33521""",REST OF FLORIDA,33.55
"=""33523""",REST OF FLORIDA,33.55
"=""33524""",REST OF FLORIDA,33.55
"=""33525""",REST OF FLORIDA,33.55
"=""33526""",REST OF FLORIDA,33.55
"=""33527""",REST OF FLORIDA,33.55
"=""33530""",REST OF FLORIDA,33.55
"=""33534""",REST OF FLORIDA,33.55
"=""33537""",REST OF FLORIDA,33.55
"=""33538""",REST OF FLORIDA,33.55
"=""33539""",REST OF FLORIDA,33.55
"=""33540""",REST OF FLORIDA,33.55
"=""33541""",REST OF FLORIDA,33.55
"=""33542""",REST OF FLORIDA,33.55
"=""33543""",REST OF FLORIDA,33.55
"=""33544""",REST OF FLORIDA,33.55
"=""33545""",REST OF FLORIDA,33.55
"=""33547""",REST OF FLORIDA,33.55
"=""33548""",REST OF FLORIDA,33.55
"=""33549""",REST OF FLORIDA,33.55
"=""33550""",REST OF FLORIDA,33.55
"=""33556""",REST OF FLORIDA,33.55
"=""33558""",REST OF FLORIDA,33.55
"=""33559""",REST OF FLORIDA,33.55
"=""33563""",REST OF FLORIDA,33.55
"=""33564""",REST OF FLORIDA,33.55
"=""33565""",REST OF FLORIDA,33.55
"=""33566""",REST OF FLORIDA,33.55
"=""33567""",REST OF FLORIDA,33.55
"=""33568""",REST OF FLORIDA,33.55
"=""33569""",REST OF FLORIDA,33.55
"=""33570""",REST OF FLORIDA,33.55
"=""33571""",REST OF FLORIDA,33.55
"=""33572""",REST OF FLORIDA,33.55
"=""33573""",REST OF FLORIDA,33.55
"=""33574""",REST OF FLORIDA,33.55
"=""33575""",REST OF FLORIDA,33.55
"=""33576""",REST OF FLORIDA,33.55
"=""33578""",REST OF FLORIDA,33.55
"=""33579""",REST OF FLORIDA,33.55
"=""33583""",REST OF FLORIDA,33.55
"=""33584""",REST OF FLORIDA,33.55
"=""33585""",REST OF FLORIDA,33.55
"=""33586""",REST OF FLORIDA,33.55
"=""33587""",REST OF FLORIDA,33.55
"=""33592""",REST OF FLORIDA,33.55
"=""33593""",REST OF FLORIDA,33.55
"=""33594""",REST OF FLORIDA,33.55
"=""33595""",REST OF FLORIDA,33.55
"=""33596""",REST OF FLORIDA,33.55
"=""33597""",REST OF FLORIDA,33.55
"=""33598""",REST OF FLORIDA,33.55
"=""33601""",REST OF FLORIDA,33.55
"=""33602""",REST OF FLORIDA,33.55
"=""33603""",REST OF FLORIDA,33.55
"=""33604""",REST OF FLORIDA,33.55
"=""33605""",REST OF FLORIDA,33.55
"=""33606""",REST OF FLORIDA,33.55
"=""33607""",REST OF FLORIDA,33.55
"=""33608""",REST OF FLORIDA,33.55
"=""33609""",REST OF FLORIDA,33.55
"=""33610""",REST OF FLORIDA,33.55
"=""33611""",REST OF FLORIDA,33.55
"=""33612""",REST OF FLORIDA,33.55
"=""33613""",REST OF FLORIDA,33.55
"=""33614""",REST OF FLORIDA,33.55
"=""33615""",REST OF FLORIDA,33.55
"=""33616""",REST OF FLORIDA,33.55
"=""33617""",REST OF FLORIDA,33.55
"=""33618""",REST OF FLORIDA,33.55
"=""33619""",REST OF FLORIDA,33.55
"=""33620""",REST OF FLORIDA,33.55
"=""33621""",REST OF FLORIDA,33.55
"=""33622""",REST OF FLORIDA,33.55
"=""33623""",REST OF FLORIDA,33.55
"=""33624""",REST OF FLORIDA,33.55
"=""33625""",REST OF FLORIDA,33.55
"=""33626""",REST OF FLORIDA,33.55
"=""33629""",REST OF FLORIDA,33.55
"=""33630""",REST OF FLORIDA,33.55
"=""33631""",REST OF FLORIDA,33.55
"=""33633""",REST OF FLORIDA,33.55
"=""33634""",REST OF FLORIDA,33.55
"=""33635""",REST OF FLORIDA,33.55
"=""33637""",REST OF FLORIDA,33.55
"=""33646""",REST OF FLORIDA,33.55
"=""33647""",REST OF FLORIDA,33.55
"=""33650""",REST OF FLORIDA,33.55
"=""33651""",REST OF FLORIDA,33.55
"=""33655""",REST OF FLORIDA,33.55
"=""33660""",REST OF FLORIDA,33.55
"=""33661""",REST OF FLORIDA,33.55
"=""33662""",REST OF FLORIDA,33.55
"=""33663""",REST OF FLORIDA,33.55
"=""33664""",REST OF FLORIDA,33.55
"=""33672""",REST OF FLORIDA,33.55
"=""33673""",REST OF FLORIDA,33.55
"=""33674""",REST OF FLORIDA,33.55
"=""33675""",REST OF FLORIDA,33.55
"=""33677""",REST OF FLORIDA,33.55
"=""33679""",REST OF FLORIDA,33.55
"=""33680""",REST OF FLORIDA,33.55
"=""33681""",REST OF FLORIDA,33.55
"=""33682""",REST OF FLORIDA,33.55
"=""33684""",REST OF FLORIDA,33.55
"=""33685""",REST OF FLORIDA,33.55
"=""33686""",REST OF FLORIDA,33.55
