ZIP CODE,Geography,Respite Reimbursement Rate ($/hr)
"=""94564""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94565""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94566""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94567""",NAPA,38.85
"=""94568""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94569""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94570""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94571""",VALLEJO,38.78
"=""94572""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94573""",NAPA,38.85
"=""94574""",NAPA,38.85
"=""94575""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94576""",NAPA,38.85
"=""94577""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94578""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94579""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94580""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94581""",NAPA,38.85
"=""94582""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94583""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94585""",VALLEJO,38.78
"=""94586""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94587""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94588""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94589""",VALLEJO,38.78
"=""94590""",VALLEJO,38.78
"=""94591""",VALLEJO,38.78
"=""94592""",VALLEJO,38.78
"=""94595""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94596""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94597""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94598""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94599""",NAPA,38.85
"=""94601""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94602""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94603""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94604""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94605""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94606""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94607""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94608""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94609""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94610""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94611""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94612""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94613""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94614""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94615""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94617""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94618""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94619""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94620""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94621""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94622""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94623""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94624""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94625""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94626""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94627""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94643""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94649""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94659""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94660""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94661""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94662""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94666""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94701""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94702""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94703""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94704""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94705""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94706""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94707""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94708""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94709""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94710""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94712""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94720""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94801""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94802""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94803""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94804""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94805""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94806""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94807""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94808""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94820""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94850""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94875""",SAN FRANCISCO-OAKLAND-BERKELEY (SAN FRANCISCO/SAN MATEO/ALAMEDA/CONTRA COSTA CNTY),40.9
"=""94901""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94903""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94904""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94912""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94913""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94914""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94915""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94920""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94922""",SANTA ROSA-PETALUMA,37.16
"=""94923""",SANTA ROSA-PETALUMA,37.16
"=""94924""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94925""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94926""",SANTA ROSA-PETALUMA,37.16
"=""94927""",SANTA ROSA-PETALUMA,37.16
"=""94928""",SANTA ROSA-PETALUMA,37.16
"=""94929""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94930""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94931""",SANTA ROSA-PETALUMA,37.16
"=""94933""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94937""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94938""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94939""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94940""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94941""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94942""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94945""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94946""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94947""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94948""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94949""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94950""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94951""",SANTA ROSA-PETALUMA,37.16
"=""94952""",SANTA ROSA-PETALUMA,37.16
"=""94953""",SANTA ROSA-PETALUMA,37.16
"=""94954""",SANTA ROSA-PETALUMA,37.16
"=""94955""",SANTA ROSA-PETALUMA,37.16
"=""94956""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94957""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94960""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94963""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94964""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94965""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94966""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94970""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94971""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94972""",SANTA ROSA-PETALUMA,37.16
"=""94973""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94974""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94975""",SANTA ROSA-PETALUMA,37.16
"=""94976""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94977""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94978""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94979""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94998""",SAN FRANCISCO-OAKLAND-BERKELEY (MARIN CNTY),40.94
"=""94999""",SANTA ROSA-PETALUMA,37.16
"=""95001""",SANTA CRUZ-WATSONVILLE,36.62
"=""95002""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95003""",SANTA CRUZ-WATSONVILLE,36.62
"=""95004""",SALINAS,36.28
"=""95005""",SANTA CRUZ-WATSONVILLE,36.62
"=""95006""",SANTA CRUZ-WATSONVILLE,36.62
"=""95007""",SANTA CRUZ-WATSONVILLE,36.62
"=""95008""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95009""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95010""",SANTA CRUZ-WATSONVILLE,36.62
"=""95011""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95012""",SALINAS,36.28
"=""95013""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95014""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95015""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95017""",SANTA CRUZ-WATSONVILLE,36.62
"=""95018""",SANTA CRUZ-WATSONVILLE,36.62
"=""95019""",SANTA CRUZ-WATSONVILLE,36.62
"=""95020""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95021""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95023""",SAN JOSE-SUNNYVALE-SANTA CLARA (SAN BENITO CNTY),41.51
"=""95024""",SAN JOSE-SUNNYVALE-SANTA CLARA (SAN BENITO CNTY),41.51
"=""95025""",SAN JOSE-SUNNYVALE-SANTA CLARA (SAN BENITO CNTY),41.51
"=""95026""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95030""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95031""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95032""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95033""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95035""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95036""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95037""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95038""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95039""",SALINAS,36.28
"=""95041""",SANTA CRUZ-WATSONVILLE,36.62
"=""95042""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95043""",SAN JOSE-SUNNYVALE-SANTA CLARA (SAN BENITO CNTY),41.51
"=""95044""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95045""",SAN JOSE-SUNNYVALE-SANTA CLARA (SAN BENITO CNTY),41.51
"=""95046""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95050""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95051""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95052""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95053""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95054""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95055""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95056""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95060""",SANTA CRUZ-WATSONVILLE,36.62
"=""95061""",SANTA CRUZ-WATSONVILLE,36.62
"=""95062""",SANTA CRUZ-WATSONVILLE,36.62
"=""95063""",SANTA CRUZ-WATSONVILLE,36.62
"=""95064""",SANTA CRUZ-WATSONVILLE,36.62
"=""95065""",SANTA CRUZ-WATSONVILLE,36.62
"=""95066""",SANTA CRUZ-WATSONVILLE,36.62
"=""95067""",SANTA CRUZ-WATSONVILLE,36.62
"=""95070""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95071""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95073""",SANTA CRUZ-WATSONVILLE,36.62
"=""95075""",SAN JOSE-SUNNYVALE-SANTA CLARA (SAN BENITO CNTY),41.51
"=""95076""",SANTA CRUZ-WATSONVILLE,36.62
"=""95077""",SANTA CRUZ-WATSONVILLE,36.62
"=""95101""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95102""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95103""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95106""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95108""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95109""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95110""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95111""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95112""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95113""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95114""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95115""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95116""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95117""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95118""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95119""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95120""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95121""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95122""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95123""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95124""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95125""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95126""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95127""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95128""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95129""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95130""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95131""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95132""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95133""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95134""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95135""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95136""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95137""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95138""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95139""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95140""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95141""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95142""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95148""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95150""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95151""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95152""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95153""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95154""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95155""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95156""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95157""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95158""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95159""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95160""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95161""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95164""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95170""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95171""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95172""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95173""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95190""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95191""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95192""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95193""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
"=""95194""",SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),41.31
