ZIP CODE,Geography,Respite Reimbursement Rate ($/hr)
"=""96044""",REST OF CALIFORNIA,35.67
"=""96046""",REST OF CALIFORNIA,35.67
"=""96047""",REDDING,35.67
"=""96048""",REST OF CALIFORNIA,35.67
"=""96049""",REDDING,35.67
"=""96050""",REST OF CALIFORNIA,35.67
"=""96051""",REDDING,35.67
"=""96052""",REST OF CALIFORNIA,35.67
"=""96053""",REST OF CALIFORNIA,35.67
"=""96054""",REST OF CALIFORNIA,35.67
"=""96055""",REST OF CALIFORNIA,35.67
"=""96056""",REDDING,35.67
"=""96057""",REST OF CALIFORNIA,35.67
"=""96058""",REST OF CALIFORNIA,35.67
"=""96059""",REST OF CALIFORNIA,35.67
"=""96061""",REST OF CALIFORNIA,35.67
"=""96062""",REDDING,35.67
"=""96063""",REST OF CALIFORNIA,35.67
"=""96064""",REST OF CALIFORNIA,35.67
"=""96065""",REDDING,35.67
"=""96067""",REST OF CALIFORNIA,35.67
"=""96068""",REST OF CALIFORNIA,35.67
"=""96069""",REDDING,35.67
"=""96070""",REDDING,35.67
"=""96071""",REDDING,35.67
"=""96073""",REDDING,35.67
"=""96074""",REST OF CALIFORNIA,35.67
"=""96075""",REST OF CALIFORNIA,35.67
"=""96076""",REDDING,35.67
"=""96078""",REST OF CALIFORNIA,35.67
"=""96079""",REDDING,35.67
"=""96080""",REST OF CALIFORNIA,35.67
"=""96084""",REDDING,35.67
"=""96085""",REST OF CALIFORNIA,35.67
"=""96086""",REST OF CALIFORNIA,35.67
"=""96087""",REDDING,35.67
"=""96088""",REDDING,35.67
"=""96089""",REDDING,35.67
"=""96090""",REST OF CALIFORNIA,35.67
"=""96091""",REST OF CALIFORNIA,35.67
"=""96092""",REST OF CALIFORNIA,35.67
"=""96093""",REST OF CALIFORNIA,35.67
"=""96094""",REST OF CALIFORNIA,35.67
"=""96095""",REDDING,35.67
"=""96096""",REDDING,35.67
"=""96097""",REST OF CALIFORNIA,35.67
"=""96099""",REDDING,35.67
"=""96101""",REST OF CALIFORNIA,35.67
"=""96103""",REST OF CALIFORNIA,35.67
"=""96104""",REST OF CALIFORNIA,35.67
"=""96105""",REST OF CALIFORNIA,35.67
"=""96106""",REST OF CALIFORNIA,35.67
"=""96107""",REST OF CALIFORNIA,35.67
"=""96108""",REST OF CALIFORNIA,35.67
"=""96109""",REST OF CALIFORNIA,35.67
"=""96110""",REST OF CALIFORNIA,35.67
"=""96111""",REST OF CALIFORNIA,35.67
"=""96112""",REST OF CALIFORNIA,35.67
"=""96113""",REST OF CALIFORNIA,35.67
"=""96114""",REST OF CALIFORNIA,35.67
"=""96115""",REST OF CALIFORNIA,35.67
"=""96116""",REST OF CALIFORNIA,35.67
"=""96117""",REST OF CALIFORNIA,35.67
"=""96118""",REST OF CALIFORNIA,35.67
"=""96119""",REST OF CALIFORNIA,35.67
"=""96120""",REST OF CALIFORNIA,35.67
"=""96121""",REST OF CALIFORNIA,35.67
"=""96122""",REST OF CALIFORNIA,35.67
"=""96123""",REST OF CALIFORNIA,35.67
"=""96124""",REST OF CALIFORNIA,35.67
"=""96125""",REST OF CALIFORNIA,35.67
"=""96126""",REST OF CALIFORNIA,35.67
"=""96127""",REST OF CALIFORNIA,35.67
"=""96128""",REST OF CALIFORNIA,35.67
"=""96129""",REST OF CALIFORNIA,35.67
"=""96130""",REST OF CALIFORNIA,35.67
"=""96132""",REST OF CALIFORNIA,35.67
"=""96133""",REST OF CALIFORNIA,35.67
"=""96134""",REST OF CALIFORNIA,35.67
"=""96135""",REST OF CALIFORNIA,35.67
"=""96136""",REST OF CALIFORNIA,35.67
"=""96137""",REST OF CALIFORNIA,35.67
"=""96140""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96141""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96142""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96143""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96145""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96146""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96148""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96150""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96151""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96152""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96154""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96155""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96156""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96157""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96158""",SACRAMENTO-ROSEVILLE-FOLSOM,37.09
"=""96160""",REST OF CALIFORNIA,35.67
"=""96161""",REST OF CALIFORNIA,35.67
"=""96162""",REST OF CALIFORNIA,35.67
"=""80001""",COLORADO,35.43
"=""80002""",COLORADO,35.43
"=""80003""",COLORADO,35.43
"=""80004""",COLORADO,35.43
"=""80005""",COLORADO,35.43
"=""80006""",COLORADO,35.43
"=""80007""",COLORADO,35.43
"=""80010""",COLORADO,35.43
"=""80011""",COLORADO,35.43
"=""80012""",COLORADO,35.43
"=""80013""",COLORADO,35.43
"=""80014""",COLORADO,35.43
"=""80015""",COLORADO,35.43
"=""80016""",COLORADO,35.43
"=""80017""",COLORADO,35.43
"=""80018""",COLORADO,35.43
"=""80019""",COLORADO,35.43
"=""80020""",COLORADO,35.43
"=""80021""",COLORADO,35.43
"=""80022""",COLORADO,35.43
"=""80023""",COLORADO,35.43
"=""80024""",COLORADO,35.43
"=""80025""",COLORADO,35.43
"=""80026""",COLORADO,35.43
"=""80027""",COLORADO,35.43
"=""80028""",COLORADO,35.43
"=""80030""",COLORADO,35.43
"=""80031""",COLORADO,35.43
"=""80033""",COLORADO,35.43
"=""80034""",COLORADO,35.43
"=""80035""",COLORADO,35.43
"=""80036""",COLORADO,35.43
"=""80037""",COLORADO,35.43
"=""80038""",COLORADO,35.43
"=""80040""",COLORADO,35.43
"=""80041""",COLORADO,35.43
"=""80042""",COLORADO,35.43
"=""80044""",COLORADO,35.43
"=""80045""",COLORADO,35.43
"=""80046""",COLORADO,35.43
"=""80047""",COLORADO,35.43
"=""80101""",COLORADO,35.43
"=""80102""",COLORADO,35.43
"=""80103""",COLORADO,35.43
"=""80104""",COLORADO,35.43
"=""80105""",COLORADO,35.43
"=""80106""",COLORADO,35.43
"=""80107""",COLORADO,35.43
"=""80108""",COLORADO,35.43
"=""80109""",COLORADO,35.43
"=""80110""",COLORADO,35.43
"=""80111""",COLORADO,35.43
"=""80112""",COLORADO,35.43
"=""80113""",COLORADO,35.43
"=""80116""",COLORADO,35.43
"=""80117""",COLORADO,35.43
"=""80118""",COLORADO,35.43
"=""80120""",COLORADO,35.43
"=""80121""",COLORADO,35.43
"=""80122""",COLORADO,35.43
"=""80123""",COLORADO,35.43
"=""80124""",COLORADO,35.43
"=""80125""",COLORADO,35.43
"=""80126""",COLORADO,35.43
"=""80127""",COLORADO,35.43
"=""80128""",COLORADO,35.43
"=""80129""",COLORADO,35.43
"=""80130""",COLORADO,35.43
"=""80131""",COLORADO,35.43
"=""80132""",COLORADO,35.43
"=""80133""",COLORADO,35.43
"=""80134""",COLORADO,35.43
"=""80135""",COLORADO,35.43
"=""80136""",COLORADO,35.43
"=""80137""",COLORADO,35.43
"=""80138""",COLORADO,35.43
"=""80150""",COLORADO,35.43
"=""80151""",COLORADO,35.43
"=""80154""",COLORADO,35.43
"=""80155""",COLORADO,35.43
"=""80160""",COLORADO,35.43
"=""80161""",COLORADO,35.43
"=""80162""",COLORADO,35.43
"=""80163""",COLORADO,35.43
"=""80165""",COLORADO,35.43
"=""80166""",COLORADO,35.43
"=""80201""",COLORADO,35.43
"=""80202""",COLORADO,35.43
"=""80203""",COLORADO,35.43
"=""80204""",COLORADO,35.43
"=""80205""",COLORADO,35.43
"=""80206""",COLORADO,35.43
"=""80207""",COLORADO,35.43
"=""80208""",COLORADO,35.43
"=""80209""",COLORADO,35.43
"=""80210""",COLORADO,35.43
"=""80211""",COLORADO,35.43
"=""80212""",COLORADO,35.43
"=""80214""",COLORADO,35.43
"=""80215""",COLORADO,35.43
"=""80216""",COLORADO,35.43
"=""80217""",COLORADO,35.43
"=""80218""",COLORADO,35.43
"=""80219""",COLORADO,35.43
"=""80220""",COLORADO,35.43
"=""80221""",COLORADO,35.43
"=""80222""",COLORADO,35.43
"=""80223""",COLORADO,35.43
"=""80224""",COLORADO,35.43
"=""80225""",COLORADO,35.43
"=""80226""",COLORADO,35.43
"=""80227""",COLORADO,35.43
"=""80228""",COLORADO,35.43
"=""80229""",COLORADO,35.43
"=""80230""",COLORADO,35.43
"=""80231""",COLORADO,35.43
"=""80232""",COLORADO,35.43
"=""80233""",COLORADO,35.43
"=""80234""",COLORADO,35.43
"=""80235""",COLORADO,35.43
"=""80236""",COLORADO,35.43
"=""80237""",COLORADO,35.43
"=""80238""",COLORADO,35.43
"=""80239""",COLORADO,35.43
"=""80241""",COLORADO,35.43
"=""80243""",COLORADO,35.43
"=""80244""",COLORADO,35.43
"=""80246""",COLORADO,35.43
"=""80247""",COLORADO,35.43
"=""80248""",COLORADO,35.43
"=""80249""",COLORADO,35.43
"=""80250""",COLORADO,35.43
"=""80251""",COLORADO,35.43
"=""80252""",COLORADO,35.43
"=""80254""",COLORADO,35.43
"=""80255""",COLORADO,35.43
"=""80256""",COLORADO,35.43
"=""80257""",COLORADO,35.43
"=""80259""",COLORADO,35.43
"=""80260""",COLORADO,35.43
"=""80261""",COLORADO,35.43
"=""80262""",COLORADO,35.43
"=""80263""",COLORADO,35.43
"=""80264""",COLORADO,35.43
"=""80265""",COLORADO,35.43
"=""80266""",COLORADO,35.43
"=""80270""",COLORADO,35.43
"=""80271""",COLORADO,35.43
"=""80273""",COLORADO,35.43
"=""80274""",COLORADO,35.43
"=""80275""",COLORADO,35.43
"=""80279""",COLORADO,35.43
"=""80280""",COLORADO,35.43
"=""80281""",COLORADO,35.43
"=""80285""",COLORADO,35.43
"=""80290""",COLORADO,35.43
"=""80291""",COLORADO,35.43
"=""80292""",COLORADO,35.43
"=""80293""",COLORADO,35.43
"=""80294""",COLORADO,35.43
"=""80295""",COLORADO,35.43
"=""80299""",COLORADO,35.43
"=""80301""",COLORADO,35.43
"=""80302""",COLORADO,35.43
"=""80303""",COLORADO,35.43
"=""80304""",COLORADO,35.43
"=""80305""",COLORADO,35.43
"=""80306""",COLORADO,35.43
"=""80307""",COLORADO,35.43
"=""80308""",COLORADO,35.43
"=""80309""",COLORADO,35.43
"=""80310""",COLORADO,35.43
"=""80314""",COLORADO,35.43
"=""80321""",COLORADO,35.43
"=""80322""",COLORADO,35.43
"=""80323""",COLORADO,35.43
"=""80328""",COLORADO,35.43
"=""80329""",COLORADO,35.43
"=""80401""",COLORADO,35.43
"=""80402""",COLORADO,35.43
"=""80403""",COLORADO,35.43
"=""80419""",COLORADO,35.43
"=""80420""",COLORADO,35.43
"=""80421""",COLORADO,35.43
"=""80422""",COLORADO,35.43
"=""80423""",COLORADO,35.43
"=""80424""",COLORADO,35.43
"=""80425""",COLORADO,35.43
"=""80426""",COLORADO,35.43
"=""80427""",COLORADO,35.43
"=""80428""",COLORADO,35.43
"=""80429""",COLORADO,35.43
"=""80430""",COLORADO,35.43
"=""80432""",COLORADO,35.43
"=""80433""",COLORADO,35.43
"=""80434""",COLORADO,35.43
"=""80435""",COLORADO,35.43
"=""80436""",COLORADO,35.43
"=""80437""",COLORADO,35.43
"=""80438""",COLORADO,35.43
"=""80439""",COLORADO,35.43
"=""80440""",COLORADO,35.43
"=""80442""",COLORADO,35.43
"=""80443""",COLORADO,35.43
"=""80444""",COLORADO,35.43
"=""80446""",COLORADO,35.43
"=""80447""",COLORADO,35.43
"=""80448""",COLORADO,35.43
"=""80449""",COLORADO,35.43
"=""80451""",COLORADO,35.43
"=""80452""",COLORADO,35.43
"=""80453""",COLORADO,35.43
"=""80454""",COLORADO,35.43
"=""80455""",COLORADO,35.43
"=""80456""",COLORADO,35.43
"=""80457""",COLORADO,35.43
"=""80459""",COLORADO,35.43
"=""80461""",COLORADO,35.43
"=""80463""",COLORADO,35.43
"=""80465""",COLORADO,35.43
"=""80466""",COLORADO,35.43
"=""80467""",COLORADO,35.43
"=""80468""",COLORADO,35.43
"=""80469""",COLORADO,35.43
"=""80470""",COLORADO,35.43
"=""80471""",COLORADO,35.43
"=""80473""",COLORADO,35.43
"=""80474""",COLORADO,35.43
"=""80475""",COLORADO,35.43
"=""80476""",COLORADO,35.43
"=""80477""",COLORADO,35.43
"=""80478""",COLORADO,35.43
"=""80479""",COLORADO,35.43
"=""80480""",COLORADO,35.43
"=""80481""",COLORADO,35.43
"=""80482""",COLORADO,35.43
"=""80483""",COLORADO,35.43
"=""80487""",COLORADO,35.43
"=""80488""",COLORADO,35.43
"=""80497""",COLORADO,35.43
"=""80498""",COLORADO,35.43
"=""80501""",COLORADO,35.43
"=""80502""",COLORADO,35.43
"=""80503""",COLORADO,35.43
"=""80504""",COLORADO,35.43
"=""80510""",COLORADO,35.43
"=""80511""",COLORADO,35.43
"=""80512""",COLORADO,35.43
"=""80513""",COLORADO,35.43
"=""80514""",COLORADO,35.43
"=""80515""",COLORADO,35.43
"=""80516""",COLORADO,35.43
"=""80517""",COLORADO,35.43
"=""80520""",COLORADO,35.43
"=""80521""",COLORADO,35.43
"=""80522""",COLORADO,35.43
"=""80523""",COLORADO,35.43
"=""80524""",COLORADO,35.43
"=""80525""",COLORADO,35.43
"=""80526""",COLORADO,35.43
"=""80527""",COLORADO,35.43
"=""80528""",COLORADO,35.43
"=""80530""",COLORADO,35.43
"=""80532""",COLORADO,35.43
"=""80533""",COLORADO,35.43
"=""80534""",COLORADO,35.43
"=""80535""",COLORADO,35.43
"=""80536""",COLORADO,35.43
"=""80537""",COLORADO,35.43
"=""80538""",COLORADO,35.43
"=""80539""",COLORADO,35.43
"=""80540""",COLORADO,35.43
"=""80541""",COLORADO,35.43
"=""80542""",COLORADO,35.43
"=""80543""",COLORADO,35.43
"=""80544""",COLORADO,35.43
"=""80545""",COLORADO,35.43
"=""80546""",COLORADO,35.43
"=""80547""",COLORADO,35.43
"=""80549""",COLORADO,35.43
"=""80550""",COLORADO,35.43
"=""80551""",COLORADO,35.43
"=""80553""",COLORADO,35.43
"=""80601""",COLORADO,35.43
"=""80602""",COLORADO,35.43
"=""80603""",COLORADO,35.43
"=""80610""",COLORADO,35.43
"=""80611""",COLORADO,35.43
"=""80612""",COLORADO,35.43
"=""80614""",COLORADO,35.43
"=""80615""",COLORADO,35.43
"=""80620""",COLORADO,35.43
"=""80621""",COLORADO,35.43
"=""80622""",COLORADO,35.43
"=""80623""",COLORADO,35.43
"=""80624""",COLORADO,35.43
"=""80631""",COLORADO,35.43
"=""80632""",COLORADO,35.43
"=""80633""",COLORADO,35.43
"=""80634""",COLORADO,35.43
"=""80638""",COLORADO,35.43
"=""80639""",COLORADO,35.43
"=""80640""",COLORADO,35.43
"=""80642""",COLORADO,35.43
"=""80643""",COLORADO,35.43
"=""80644""",COLORADO,35.43
"=""80645""",COLORADO,35.43
"=""80646""",COLORADO,35.43
"=""80648""",COLORADO,35.43
"=""80649""",COLORADO,35.43
"=""80650""",COLORADO,35.43
"=""80651""",COLORADO,35.43
"=""80652""",COLORADO,35.43
"=""80653""",COLORADO,35.43
"=""80654""",COLORADO,35.43
"=""80701""",COLORADO,35.43
"=""80705""",COLORADO,35.43
"=""80720""",COLORADO,35.43
"=""80721""",COLORADO,35.43
"=""80722""",COLORADO,35.43
"=""80723""",COLORADO,35.43
"=""80726""",COLORADO,35.43
"=""80727""",COLORADO,35.43
"=""80728""",COLORADO,35.43
"=""80729""",COLORADO,35.43
"=""80731""",COLORADO,35.43
"=""80732""",COLORADO,35.43
"=""80733""",COLORADO,35.43
"=""80734""",COLORADO,35.43
"=""80735""",COLORADO,35.43
"=""80736""",COLORADO,35.43
"=""80737""",COLORADO,35.43
"=""80740""",COLORADO,35.43
"=""80741""",COLORADO,35.43
"=""80742""",COLORADO,35.43
"=""80743""",COLORADO,35.43
"=""80744""",COLORADO,35.43
"=""80745""",COLORADO,35.43
"=""80746""",COLORADO,35.43
"=""80747""",COLORADO,35.43
"=""80749""",COLORADO,35.43
"=""80750""",COLORADO,35.43
"=""80751""",COLORADO,35.43
"=""80754""",COLORADO,35.43
"=""80755""",COLORADO,35.43
"=""80757""",COLORADO,35.43
"=""80758""",COLORADO,35.43
"=""80759""",COLORADO,35.43
"=""80801""",COLORADO,35.43
"=""80802""",COLORADO,35.43
"=""80804""",COLORADO,35.43
"=""80805""",COLORADO,35.43
"=""80807""",COLORADO,35.43
"=""80808""",COLORADO,35.43
"=""80809""",COLORADO,35.43
"=""80810""",COLORADO,35.43
"=""80812""",COLORADO,35.43
"=""80813""",COLORADO,35.43
"=""80814""",COLORADO,35.43
"=""80815""",COLORADO,35.43
"=""80816""",COLORADO,35.43
"=""80817""",COLORADO,35.43
"=""80818""",COLORADO,35.43
"=""80819""",COLORADO,35.43
"=""80820""",COLORADO,35.43
"=""80821""",COLORADO,35.43
"=""80822""",COLORADO,35.43
"=""80823""",COLORADO,35.43
"=""80824""",COLORADO,35.43
"=""80825""",COLORADO,35.43
"=""80826""",COLORADO,35.43
"=""80827""",COLORADO,35.43
"=""80828""",COLORADO,35.43
"=""80829""",COLORADO,35.43
"=""80830""",COLORADO,35.43
"=""80831""",COLORADO,35.43
"=""80832""",COLORADO,35.43
"=""80833""",COLORADO,35.43
"=""80834""",COLORADO,35.43
"=""80835""",COLORADO,35.43
"=""80836""",COLORADO,35.43
"=""80840""",COLORADO,35.43
"=""80841""",COLORADO,35.43
"=""80860""",COLORADO,35.43
"=""80861""",COLORADO,35.43
"=""80862""",COLORADO,35.43
"=""80863""",COLORADO,35.43
"=""80864""",COLORADO,35.43
"=""80866""",COLORADO,35.43
"=""80901""",COLORADO,35.43
"=""80902""",COLORADO,35.43
"=""80903""",COLORADO,35.43
"=""80904""",COLORADO,35.43
"=""80905""",COLORADO,35.43
"=""80906""",COLORADO,35.43
"=""80907""",COLORADO,35.43
"=""80908""",COLORADO,35.43
"=""80909""",COLORADO,35.43
"=""80910""",COLORADO,35.43
"=""80911""",COLORADO,35.43
"=""80912""",COLORADO,35.43
"=""80913""",COLORADO,35.43
"=""80914""",COLORADO,35.43
"=""80915""",COLORADO,35.43
"=""80916""",COLORADO,35.43
"=""80917""",COLORADO,35.43
"=""80918""",COLORADO,35.43
"=""80919""",COLORADO,35.43
"=""80920""",COLORADO,35.43
"=""80921""",COLORADO,35.43
"=""80922""",COLORADO,35.43
"=""80923""",COLORADO,35.43
"=""80924""",COLORADO,35.43
"=""80925""",COLORADO,35.43
"=""80926""",COLORADO,35.43
"=""80927""",COLORADO,35.43
"=""80928""",COLORADO,35.43
"=""80929""",COLORADO,35.43
"=""80930""",COLORADO,35.43
"=""80931""",COLORADO,35.43
"=""80932""",COLORADO,35.43
"=""80933""",COLORADO,35.43
"=""80934""",COLORADO,35.43
"=""80935""",COLORADO,35.43
"=""80936""",COLORADO,35.43
"=""80937""",COLORADO,35.43
"=""80938""",COLORADO,35.43
"=""80939""",COLORADO,35.43
"=""80940""",COLORADO,35.43
"=""80941""",COLORADO,35.43
"=""80942""",COLORADO,35.43
"=""80943""",COLORADO,35.43
"=""80944""",COLORADO,35.43
"=""80945""",COLORADO,35.43
"=""80946""",COLORADO,35.43
"=""80947""",COLORADO,35.43
"=""80949""",COLORADO,35.43
"=""80950""",COLORADO,35.43
"=""80951""",COLORADO,35.43
"=""80960""",COLORADO,35.43
"=""80962""",COLORADO,35.43
"=""80970""",COLORADO,35.43
"=""80977""",COLORADO,35.43
"=""80995""",COLORADO,35.43
"=""80997""",COLORADO,35.43
"=""81001""",COLORADO,35.43
"=""81002""",COLORADO,35.43
"=""81003""",COLORADO,35.43
"=""81004""",COLORADO,35.43
"=""81005""",COLORADO,35.43
"=""81006""",COLORADO,35.43
"=""81007""",COLORADO,35.43
"=""81008""",COLORADO,35.43
"=""81009""",COLORADO,35.43
"=""81010""",COLORADO,35.43
"=""81011""",COLORADO,35.43
"=""81012""",COLORADO,35.43
"=""81013""",COLORADO,35.43
"=""81014""",COLORADO,35.43
"=""81015""",COLORADO,35.43
"=""81019""",COLORADO,35.43
"=""81020""",COLORADO,35.43
"=""81021""",COLORADO,35.43
"=""81022""",COLORADO,35.43
"=""81023""",COLORADO,35.43
"=""81024""",COLORADO,35.43
"=""81025""",COLORADO,35.43
"=""81027""",COLORADO,35.43
"=""81029""",COLORADO,35.43
"=""81030""",COLORADO,35.43
"=""81033""",COLORADO,35.43
"=""81034""",COLORADO,35.43
"=""81036""",COLORADO,35.43
"=""81038""",COLORADO,35.43
"=""81039""",COLORADO,35.43
"=""81040""",COLORADO,35.43
"=""81041""",COLORADO,35.43
"=""81042""",COLORADO,35.43
"=""81043""",COLORADO,35.43
"=""81044""",COLORADO,35.43
"=""81045""",COLORADO,35.43
"=""81046""",COLORADO,35.43
"=""81047""",COLORADO,35.43
"=""81049""",COLORADO,35.43
"=""81050""",COLORADO,35.43
"=""81052""",COLORADO,35.43
"=""81054""",COLORADO,35.43
"=""81055""",COLORADO,35.43
"=""81057""",COLORADO,35.43
"=""81058""",COLORADO,35.43
"=""81059""",COLORADO,35.43
"=""81062""",COLORADO,35.43
"=""81063""",COLORADO,35.43
"=""81064""",COLORADO,35.43
"=""81066""",COLORADO,35.43
"=""81067""",COLORADO,35.43
"=""81069""",COLORADO,35.43
"=""81071""",COLORADO,35.43
"=""81073""",COLORADO,35.43
"=""81074""",COLORADO,35.43
"=""81076""",COLORADO,35.43
"=""81077""",COLORADO,35.43
"=""81081""",COLORADO,35.43
"=""81082""",COLORADO,35.43
"=""81084""",COLORADO,35.43
"=""81087""",COLORADO,35.43
"=""81089""",COLORADO,35.43
"=""81090""",COLORADO,35.43
"=""81091""",COLORADO,35.43
"=""81092""",COLORADO,35.43
"=""81101""",COLORADO,35.43
"=""81102""",COLORADO,35.43
"=""81120""",COLORADO,35.43
"=""81121""",COLORADO,35.43
"=""81122""",COLORADO,35.43
"=""81123""",COLORADO,35.43
"=""81124""",COLORADO,35.43
"=""81125""",COLORADO,35.43
"=""81126""",COLORADO,35.43
"=""81127""",COLORADO,35.43
"=""81128""",COLORADO,35.43
"=""81129""",COLORADO,35.43
"=""81130""",COLORADO,35.43
"=""81131""",COLORADO,35.43
"=""81132""",COLORADO,35.43
"=""81133""",COLORADO,35.43
"=""81134""",COLORADO,35.43
"=""81135""",COLORADO,35.43
"=""81136""",COLORADO,35.43
"=""81137""",COLORADO,35.43
"=""81138""",COLORADO,35.43
"=""81140""",COLORADO,35.43
"=""81141""",COLORADO,35.43
"=""81143""",COLORADO,35.43
"=""81144""",COLORADO,35.43
"=""81146""",COLORADO,35.43
"=""81147""",COLORADO,35.43
"=""81148""",COLORADO,35.43
"=""81149""",COLORADO,35.43
"=""81151""",COLORADO,35.43
"=""81152""",COLORADO,35.43
"=""81153""",COLORADO,35.43
"=""81154""",COLORADO,35.43
"=""81155""",COLORADO,35.43
"=""81157""",COLORADO,35.43
"=""81201""",COLORADO,35.43
"=""81210""",COLORADO,35.43
"=""81211""",COLORADO,35.43
"=""81212""",COLORADO,35.43
"=""81215""",COLORADO,35.43
"=""81220""",COLORADO,35.43
"=""81221""",COLORADO,35.43
"=""81222""",COLORADO,35.43
"=""81223""",COLORADO,35.43
"=""81224""",COLORADO,35.43
"=""81225""",COLORADO,35.43
"=""81226""",COLORADO,35.43
"=""81227""",COLORADO,35.43
"=""81228""",COLORADO,35.43
"=""81230""",COLORADO,35.43
"=""81231""",COLORADO,35.43
"=""81232""",COLORADO,35.43
"=""81233""",COLORADO,35.43
"=""81235""",COLORADO,35.43
"=""81236""",COLORADO,35.43
"=""81237""",COLORADO,35.43
"=""81239""",COLORADO,35.43
"=""81240""",COLORADO,35.43
"=""81241""",COLORADO,35.43
"=""81242""",COLORADO,35.43
"=""81243""",COLORADO,35.43
"=""81244""",COLORADO,35.43
"=""81246""",COLORADO,35.43
"=""81247""",COLORADO,35.43
"=""81248""",COLORADO,35.43
"=""81251""",COLORADO,35.43
"=""81252""",COLORADO,35.43
"=""81253""",COLORADO,35.43
"=""81290""",COLORADO,35.43
"=""81301""",COLORADO,35.43
"=""81302""",COLORADO,35.43
"=""81303""",COLORADO,35.43
"=""81320""",COLORADO,35.43
"=""81321""",COLORADO,35.43
"=""81323""",COLORADO,35.43
"=""81324""",COLORADO,35.43
"=""81325""",COLORADO,35.43
"=""81326""",COLORADO,35.43
"=""81327""",COLORADO,35.43
"=""81328""",COLORADO,35.43
"=""81329""",COLORADO,35.43
"=""81330""",COLORADO,35.43
"=""81331""",COLORADO,35.43
"=""81332""",COLORADO,35.43
"=""81334""",COLORADO,35.43
"=""81335""",COLORADO,35.43
"=""81401""",COLORADO,35.43
"=""81402""",COLORADO,35.43
"=""81403""",COLORADO,35.43
"=""81410""",COLORADO,35.43
"=""81411""",COLORADO,35.43
"=""81413""",COLORADO,35.43
"=""81414""",COLORADO,35.43
"=""81415""",COLORADO,35.43
"=""81416""",COLORADO,35.43
"=""81418""",COLORADO,35.43
"=""81419""",COLORADO,35.43
"=""81420""",COLORADO,35.43
"=""81421""",COLORADO,35.43
"=""81422""",COLORADO,35.43
"=""81423""",COLORADO,35.43
"=""81424""",COLORADO,35.43
"=""81425""",COLORADO,35.43
"=""81426""",COLORADO,35.43
"=""81427""",COLORADO,35.43
"=""81428""",COLORADO,35.43
"=""81429""",COLORADO,35.43
"=""81430""",COLORADO,35.43
"=""81431""",COLORADO,35.43
"=""81432""",COLORADO,35.43
"=""81433""",COLORADO,35.43
"=""81434""",COLORADO,35.43
"=""81435""",COLORADO,35.43
"=""81501""",COLORADO,35.43
"=""81502""",COLORADO,35.43
"=""81503""",COLORADO,35.43
"=""81504""",COLORADO,35.43
"=""81505""",COLORADO,35.43
"=""81506""",COLORADO,35.43
"=""81507""",COLORADO,35.43
"=""81520""",COLORADO,35.43
"=""81521""",COLORADO,35.43
"=""81522""",COLORADO,35.43
"=""81523""",COLORADO,35.43
"=""81524""",COLORADO,35.43
"=""81525""",COLORADO,35.43
"=""81526""",COLORADO,35.43
"=""81527""",COLORADO,35.43
"=""81601""",COLORADO,35.43
"=""81602""",COLORADO,35.43
"=""81610""",COLORADO,35.43
"=""81611""",COLORADO,35.43
"=""81612""",COLORADO,35.43
"=""81615""",COLORADO,35.43
"=""81620""",COLORADO,35.43
"=""81621""",COLORADO,35.43
"=""81623""",COLORADO,35.43
"=""81624""",COLORADO,35.43
"=""81625""",COLORADO,35.43
"=""81626""",COLORADO,35.43
"=""81628""",COLORADO,35.43
"=""81630""",COLORADO,35.43
"=""81631""",COLORADO,35.43
"=""81632""",COLORADO,35.43
"=""81633""",COLORADO,35.43
"=""81635""",COLORADO,35.43
"=""81636""",COLORADO,35.43
"=""81637""",COLORADO,35.43
"=""81638""",COLORADO,35.43
"=""81639""",COLORADO,35.43
"=""81640""",COLORADO,35.43
"=""81641""",COLORADO,35.43
"=""81642""",COLORADO,35.43
"=""81643""",COLORADO,35.43
"=""81645""",COLORADO,35.43
"=""81646""",COLORADO,35.43
"=""81647""",COLORADO,35.43
"=""81648""",COLORADO,35.43
"=""81649""",COLORADO,35.43
"=""81650""",COLORADO,35.43
"=""81652""",COLORADO,35.43
"=""81653""",COLORADO,35.43
"=""81654""",COLORADO,35.43
"=""81655""",COLORADO,35.43
"=""81656""",COLORADO,35.43
"=""81657""",COLORADO,35.43
"=""81658""",COLORADO,35.43
"=""06001""",CONNECTICUT,36.36
